ticker,code,date,summary_gpt,sentiment_gpt,category_gpt,url
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank has updated and disclosed its list of Key Managerial Personnel responsible for determining materiality of events and disclosures to stock exchanges, in compliance with SEBI regulations. The update includes senior executives such as the MD & CEO, Deputy MD, Whole-time Director, CFO, and Company Secretary.",0,Corporate Governance,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4d85d189-a489-4b1d-8912-9d3d108df2fe.pdf
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank reported a 5% QoQ increase in PAT for Q4FY25, with strong growth in subsidiaries and a focus on asset quality, capital reserves, and market share. The bank maintains a robust financial position with increased book value, high customer reach, and leadership in various financial segments.",70,Financials,https://www.bseindia.com/xml-data/corpfiling/AttachLive/134c2596-8055-4061-a74e-a6e996f86036.pdf
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank reported a 5% QoQ increase in PAT for Q4FY25, with strong growth in subsidiaries and a focus on asset quality, capital reserves, and market share. The bank maintains a robust financial position with increased book value, high customer reach, and leadership in various financial segments.",70,Financials,https://www.bseindia.com/xml-data/corpfiling/AttachLive/134c2596-8055-4061-a74e-a6e996f86036.pdf
KOTAKBANK,500247,2025-05-03,"The filing discloses related party transactions for Kotak Mahindra Bank Limited for the half-year ending March 31, 2025, primarily involving investments in equity shares across various subsidiaries and associates, with significant holdings in entities like Kotak Mahindra Life Insurance and Kotak Mahindra Investments. The transactions reflect ongoing strategic investments and stake adjustments within the group's subsidiaries and associates.",10,Investments,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b14bfe7b-ddc2-4d2a-b949-e98c797e348d.pdf
KOTAKBANK,500247,2025-05-03,"The filing discloses related party transactions for Kotak Mahindra Bank Limited for the half-year ending March 31, 2025, primarily involving investments in equity shares across various subsidiaries and associates, with significant holdings in entities like Kotak Mahindra Life Insurance and Kotak Mahindra Investments. The transactions reflect ongoing strategic investments and stake adjustments within the group's subsidiaries and associates.",10,Investments,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b14bfe7b-ddc2-4d2a-b949-e98c797e348d.pdf
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank reported a 21% increase in consolidated PAT for FY25 at ₹22,126 crore, driven by strong growth across its subsidiaries and asset management. The bank's assets under management and customer assets also saw significant year-on-year growth, reflecting robust business performance.",80,Financials,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2a283a8c-9c79-47a1-9282-140aa41a26ee.pdf
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank reported a 21% increase in consolidated PAT for FY25 at ₹22,126 crore, driven by strong growth across its subsidiaries and asset management. The bank's assets under management and customer assets also saw significant year-on-year growth, reflecting robust business performance.",80,Financials,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2a283a8c-9c79-47a1-9282-140aa41a26ee.pdf
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank's board has recommended a dividend of Rs. 2.50 per share for the financial year ending March 31, 2025, pending shareholder approval. The details regarding the record date and dividend payout will be announced later.",20,Dividend,https://www.bseindia.com/xml-data/corpfiling/AttachLive/44337c08-0f5d-467b-9592-163d09178578.pdf
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank's board has recommended a dividend of Rs. 2.50 per share for the financial year ending March 31, 2025, pending shareholder approval. The details regarding the record date and dividend payout will be announced later.",20,Dividend,https://www.bseindia.com/xml-data/corpfiling/AttachLive/44337c08-0f5d-467b-9592-163d09178578.pdf
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank Ltd. announced its audited consolidated and standalone financial results for FY 2024-25, with the auditors providing an unmodified opinion, indicating strong financial health. The results were reviewed and approved by the Board of Directors, and the detailed reports are available on the bank's website.",70,Financials,https://www.bseindia.com/xml-data/corpfiling/AttachLive/af27f662-61b2-4dab-8e98-ffac19ad75a8.pdf
KOTAKBANK,500247,2025-05-03,"Kotak Mahindra Bank Ltd. announced its audited consolidated and standalone financial results for FY 2024-25, with the auditors providing an unmodified opinion, indicating strong financial health. The results were reviewed and approved by the Board of Directors, and the detailed reports are available on the bank's website.",70,Financials,https://www.bseindia.com/xml-data/corpfiling/AttachLive/af27f662-61b2-4dab-8e98-ffac19ad75a8.pdf
